author_id,display_name_en,display_name_he,outlet,frequency,gender,country_of_citizenship,place_of_residence,ethnonational_identity,author_status,author_status_label,institutional_author,author_url
avi_dabush,Avi Dabush,אבי דבוש,972 Magazine,3.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
avihai_stollar,Avihai Stollar,אביחי סטולר,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
bassam_almohor,Bassam Almohor,בסאם אלמוהור,972 Magazine,3.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
betty_herschman,Betty Herschman,nan,972 Magazine,3.0,f,nan,nan,J,7,Other / not identified,972 Magazine,nan
dan_goldenblatt,Dan Goldenblatt,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
dov_waxman,Dov Waxman,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
einat_fishbain,Einat Fishbain,nan,972 Magazine,3.0,f,nan,nan,J,1,Israeli Jew,972 Magazine,nan
elia_ayoub,Elia Ayoub,nan,972 Magazine,3.0,m,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/elia-ayoub/
elsa_rassbach,Elsa Rassbach,nan,972 Magazine,3.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
em_hilton,Em Hilton,nan,972 Magazine,3.0,f,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/em-hilton/
gary_spedding,Gary Spedding,nan,972 Magazine,3.0,m,nan,nan,X,7,Other / not identified,972 Magazine,nan
hakim_bishara,Hakim Bishara,nan,972 Magazine,3.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
hamdan_ballal_al_huraini,Hamdan Ballal Al-Huraini,nan,972 Magazine,3.0,m,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/hamdan-ballal-al-huraini/
hanno_hauenstein,Hanno Hauenstein,nan,972 Magazine,3.0,m,nan,nan,X,7,Other / not identified,nan,https://www.972mag.com/writer/hanno-hauenstein/
inbal_ben_yehuda,Inbal Ben Yehuda,ענבל בן-יהודה,972 Magazine,3.0,f,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/inbal-ben-yehuda/
liel_maghen,Liel Maghen,nan,972 Magazine,3.0,nan,nan,nan,J,7,Other / not identified,972 Magazine,nan
lior_sternfeld,Lior Sternfeld,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/lior-sternfeld/
maath_musleh,Maath Musleh,nan,972 Magazine,3.0,nan,nan,nan,A,7,Other / not identified,972 Magazine,nan
mossi_raz,Mossi Raz,nan,972 Magazine,3.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
nadia_ben_youssef,Nadia Ben-Youssef,nan,972 Magazine,3.0,f,nan,nan,A,7,Other / not identified,972 Magazine,nan
nir_baram,Nir Baram,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
noa_shauer,Noa Shauer,nan,972 Magazine,3.0,f,nan,nan,J,7,Other / not identified,972 Magazine,nan
paul_karolyi,Paul Karolyi,nan,972 Magazine,3.0,m,nan,nan,X,7,Other / not identified,972 Magazine,nan
riman_barakat,Riman Barakat,nan,972 Magazine,3.0,nan,nan,nan,A,7,Other / not identified,972 Magazine,nan
salsabeel_h_hamdan,Salsabeel H. Hamdan,nan,972 Magazine,3.0,f,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/salsabeel-h-hamdan/
samah_watad,Samah Watad,nan,972 Magazine,3.0,f,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/samah-watad/
santiago_montag,Santiago Montag,nan,972 Magazine,3.0,m,nan,nan,X,7,Other / not identified,nan,https://www.972mag.com/writer/santiago-montag/
sapir_sluzker_amran,Sapir Sluzker-Amran,nan,972 Magazine,3.0,nan,nan,nan,J,1,Israeli Jew,972 Magazine,nan
sarah_stern,Sarah Stern,nan,972 Magazine,3.0,f,nan,nan,J,7,Other / not identified,972 Magazine,nan
sarit_michaeli,Sarit Michaeli,nan,972 Magazine,3.0,f,nan,nan,J,1,Israeli Jew,972 Magazine,nan
seth_morrison,Seth Morrison,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
shay_davidovich,Shay Davidovich,nan,972 Magazine,3.0,nan,nan,nan,J,7,Other / not identified,972 Magazine,nan
shlomo_swirski,Shlomo Swirski,nan,972 Magazine,3.0,m,nan,nan,J,1,Israeli Jew,nan,https://www.972mag.com/writer/shlomo-swirski/
thair_abu_rass,Thair Abu-Rass,nan,972 Magazine,3.0,nan,nan,nan,A,7,Other / not identified,972 Magazine,nan
uri_weltmann,Uri Weltmann,nan,972 Magazine,3.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
vera_sajrawi,Vera Sajrawi,nan,972 Magazine,3.0,f,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/vera-sajrawi/
yonatan_mendel,Yonatan Mendel,nan,972 Magazine,3.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
yotam_ronen,Yotam Ronen,nan,972 Magazine,3.0,m,nan,nan,J,1,Israeli Jew,Activestills,nan
yuli_novak,Yuli Novak,nan,972 Magazine,3.0,nan,nan,nan,J,1,Israeli Jew,972 Magazine,nan
abdulla_moaswes,Abdulla Moaswes,עבדאללה מואסווס,972 Magazine,2.0,m,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/abdulla-moaswes/
abraham_gutman,Abraham Gutman,אברהם גוטמן,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
aeyal_gross,Aeyal Gross,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
alaa_salama,Alaa Salama,עלאא סלאמה,972 Magazine,2.0,nan,nan,nan,A,7,Other / not identified,nan,https://www.972mag.com/writer/alaa-salama/
ala_hlehel,Ala Hlehel,עלא חליחל,972 Magazine,2.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
alexis_thiry,Alexis Thiry,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
alex_stein,Alex Stein,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
amir_segal,Amir Segal,עמיר סגל,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
amos_goldberg,Amos Goldberg,עמוס גולדברג,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,https://www.972mag.com/writer/amos-goldberg/|https://www.972mag.com/writer/972-magazine/
anna_lekas_miller,Anna Lekas Miller,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
anna_momigliano,Anna Momigliano,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
arianna_skibell,Arianna Skibell,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
ari_miller,Ari Miller,nan,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
asaf_calderon,Asaf Calderon,nan,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
asaf_shalev,Asaf Shalev,אסף שלו,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
asaf_weitzen,Asaf Weitzen,nan,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,972 Magazine,nan
ayla_peggy_adler,Ayla Peggy Adler,nan,972 Magazine,2.0,f,nan,nan,J,7,Other / not identified,972 Magazine,nan
basel_yazouri,Basel Yazouri,באסל יאזורי,972 Magazine,2.0,m,nan,nan,A,7,Other / not identified,Activestills,nan
brent_e_sasley,Brent E. Sasley,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
christa_blackmon,Christa Blackmon,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,972 Magazine,nan
dan_owen,Dan Owen,nan,972 Magazine,2.0,m,nan,nan,J,1,Israeli Jew,nan,https://www.972mag.com/writer/dan-owen/
david_harris_gershon,David Harris-Gershon,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
david_lehrer,David Lehrer,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
david_shulman,David Shulman,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
diana_alzeer,Diana Alzeer,nan,972 Magazine,2.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
dolev_rahat,Dolev Rahat,nan,972 Magazine,2.0,nan,nan,nan,J,7,Other / not identified,972 Magazine,nan
doron_matza,Doron Matza,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
dr_eléonore_merza_bronstein,Dr. Eléonore Merza Bronstein,nan,972 Magazine,2.0,f,nan,nan,J,7,Other / not identified,nan,nan
dr_evgeni_klauber,Dr. Evgeni Klauber,nan,972 Magazine,2.0,m,nan,nan,X,7,Other / not identified,972 Magazine,nan
dr_ishai_menuchin,Dr. Ishai Menuchin,ישי מנוחין,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
dubi_kanengisser,Dubi Kanengisser,nan,972 Magazine,2.0,m,nan,nan,X,7,Other / not identified,972 Magazine,nan
elias_nawawieh,Elias Nawawieh,nan,972 Magazine,2.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
elie_podeh,Elie Podeh,nan,972 Magazine,2.0,f,nan,nan,J,7,Other / not identified,972 Magazine,nan
ellie_stern,Ellie Stern,אלי שטרן,972 Magazine,2.0,nan,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/ellie-stern/
emily_schaeffer,Emily Schaeffer,nan,972 Magazine,2.0,f,nan,nan,J,1,Israeli Jew,972 Magazine,nan
eyal_hareuveni,Eyal Hareuveni,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
eyal_lurie_pardes,Eyal Lurie-Pardes,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/eyal-lurie-pardes/
gilad_halpern,Gilad Halpern,גלעד הלפרן,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
gil_gan_mor,Gil Gan Mor,"עו""ד גיל גן-מור",972 Magazine,2.0,nan,nan,nan,J,7,Other / not identified,972 Magazine,nan
harvey_stein,Harvey Stein,nan,972 Magazine,2.0,nan,nan,nan,X,7,Other / not identified,972 Magazine,nan
hind_khoudary,Hind Khoudary,nan,972 Magazine,2.0,f,nan,nan,A,7,Other / not identified,972 Magazine,nan
hugh_lovatt,Hugh Lovatt,nan,972 Magazine,2.0,nan,nan,nan,X,7,Other / not identified,nan,https://www.972mag.com/writer/hugh-lovatt/
idan_barir,Idan Barir,עידן בריר,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
illy_pe_ery,Illy Pe’ery,nan,972 Magazine,2.0,nan,nan,nan,J,7,Other / not identified,nan,https://www.972mag.com/writer/illy-peery/
isayas_teklebrhan,Isayas Teklebrhan,nan,972 Magazine,2.0,nan,nan,nan,X,7,Other / not identified,972 Magazine,nan
jamil_dakwar,Jamil Dakwar,nan,972 Magazine,2.0,nan,nan,nan,A,7,Other / not identified,972 Magazine,nan
jehad_abusalim,Jehad Abusalim,ג'יהאד אבו סלים,972 Magazine,2.0,m,nan,Gaza,A,5,Gaza Palestinian,nan,https://www.972mag.com/writer/jehad-abusalim/
jesse_fox,Jesse Fox,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
jesse_rosenfeld,Jesse Rosenfeld,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
jessica_devaney,Jessica Devaney,nan,972 Magazine,2.0,f,nan,nan,X,7,Other / not identified,Activestills,nan
joel_braunold,Joel Braunold,nan,972 Magazine,2.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
keren_sheffi,Keren Sheffi,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
khalil_mari,Khalil Mari,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lara_friedman,Lara Friedman,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
leanne_gale,Leanne Gale,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lee_mordechai,Lee Mordechai,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/lee-mordechai/
leeor_ohayon,Leeor Ohayon,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lihi_yona,Lihi Yona,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/lihi-yona/
lilach_ben_david,Lilach Ben David,לילך בן דוד,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
lior_amihai,Lior Amihai,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/lior-amihai/
lolita_brayman,Lolita Brayman,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
magnus_fitz,Magnus Fitz,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/magnus-fitz/
mareike_lauken,Mareike Lauken,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,Activestills,nan
marian_houk,Marian Houk,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
maya_haber,Maya Haber,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
michal_feldon,Michal Feldon,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/michal-feldon/
michelle_bubis,Michelle Bubis,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
misha_shulman,Misha Shulman,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
more_from_eli_valley,More from Eli Valley:,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
naim_mousa,Naim Mousa,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/naim-mousa/
naomi_dann,Naomi Dann,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nathalie_rozanes,Nathalie Rozanes,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/nathalie-rozanes/
nathan_hersh,Nathan Hersh,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nervana_mahmoud,Nervana Mahmoud,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
nimrod_goren,Nimrod Goren,נמרוד גורן,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
niv_hachlili,Niv Hachlili,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
oferico,oferico,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/oferico/
omri_du_nour,Omri Du-Nour,עמרי די-נור,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ori_goldberg,Ori Goldberg,אורי גולדברג,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ori-goldberg/
pam_bailey,Pam Bailey,פאם ביילי,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
philip_farah,Philip Farah,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
prof_elie_podeh,Prof. Elie Podeh,אלי פודה,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
qamar_taha,Qamar Taha,קמר טאהא,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
raanan_shemesh_forshner,Raanan Shemesh Forshner,רענן שמש-פורשנר,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rachel_canar,Rachel Canar,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rachel_liel,Rachel Liel,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
raghad_jaraisy,Raghad Jaraisy,רגד ג'ראיסי,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ran_goldstein,Ran Goldstein,רן גולדשטיין,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
reem_amer,Reem Amer,רים עאמר,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
rida_abu_rass,Rida Abu Rass,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/rida-abu-rass/
rob_abrams,Rob Abrams,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
ron_dudai,Ron Dudai,רון דודאי,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/ron-dudai/
ronit_marzan,Ronit Marzan,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
roy_wagner,Roy Wagner,רועי וגנר,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
salah_mohsen,Salah Mohsen,סלאח מוחסן,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
samar_hazboun,Samar Hazboun,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/samar-hazboun/
sari_bashi,Sari Bashi,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
sawsan_zaher,Sawsan Zaher,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
seraj_assi,Seraj Assi,nan,972 Magazine,2.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shimrit_lee,Shimrit Lee,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
shiraz_grinbaum,Shiraz Grinbaum,שירז גרינבאום,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,nan
shoshana_madmoni_gerber,Shoshana Madmoni-Gerber,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/shoshana-madmoni-gerber/
sigal_rozen,Sigal Rozen,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
simone_zimmerman,Simone Zimmerman,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
smadar_ben_natan,Smadar Ben-Natan,סמדר בן-נתן,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
steven_davidson,Steven Davidson,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
tali_mayer,Tali Mayer,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,nan
tamer_nafar,Tamer Nafar,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/tamer-nafar/
tareq_baconi,Tareq Baconi,טארק בקעוני,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/tareq-baconi/
tariq_kenney_shawa,Tariq Kenney-Shawa,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/tariq-kenney-shawa/
thomas_g_mitchell,Thomas G. Mitchell,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
thomas_mitchell,Thomas Mitchell,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
tomer_zeigerman,Tomer Zeigerman,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
udi_aloni,Udi Aloni,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
vera_reider,Vera Reider,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
vicky_hosker,Vicky Hosker,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
walid_abuzaid,Walid Abuzaid,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
willem_aldershoff,Willem Aldershoff,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
yael_berda,Yael Berda,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,nan,https://www.972mag.com/writer/yael-berda/
yael_lavie,Yael Lavie,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
yasmeen_serhan,Yasmeen Serhan,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
yossef_rapoport,Yossef Rapoport,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
yotam_gidron,Yotam Gidron,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,Activestills,nan
yudith_oppenheimer,Yudith Oppenheimer,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
zak_witus,Zak Witus,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,https://www.972mag.com/writer/zak-witus/|https://www.972mag.com/writer/972-magazine/
zena_tahhan,Zena Tahhan,nan,972 Magazine,2.0,f,nan,nan,nan,7,Other / not identified,972 Magazine,nan
zvi_benninga,Zvi Benninga,nan,972 Magazine,2.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
a_m_poppy,A.M. Poppy,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
aaron_kaiser_chen,Aaron Kaiser-Chen,nan,972 Magazine,1.0,m,nan,nan,J,7,Other / not identified,nan,nan
abby_c_wheatley,Abby C. Wheatley,nan,972 Magazine,1.0,nan,nan,nan,nan,7,Other / not identified,972 Magazine,nan
abed_abou_shhadeh,Abed Abou Shhadeh,עבד אבו שחאדה,972 Magazine,1.0,m,IL,Jaffa,A,3,Palestinian citizen of Israel,nan,https://www.972mag.com/writer/abed-abou-shhadeh/
abed_kannaneh,Abed Kannaneh,עבד כנעאנה,972 Magazine,1.0,m,nan,nan,A,7,Other / not identified,nan,nan
abir_kopty,Abir Kopty,nan,972 Magazine,1.0,m,nan,nan,A,7,Other / not identified,972 Magazine,nan
adam_bashar,Adam Bashar,nan,972 Magazine,1.0,m,nan,nan,A,7,Other / not identified,Activestills,nan
adam_grannick,Adam Grannick,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
adam_keller,Adam Keller,אדם קלר,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
adam_shatz,Adam Shatz,nan,972 Magazine,1.0,m,nan,nan,nan,7,Other / not identified,972 Magazine,nan
adi_golan_bikhnafo,Adi Golan Bikhnafo,עדי גולן בכנפו,972 Magazine,1.0,nan,nan,nan,J,7,Other / not identified,972 Magazine,nan
adv_itai_mack,Adv. Itai Mack,איתי מק,972 Magazine,1.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
ahmadiel_ben_yehuda,Ahmadiel Ben Yehuda,nan,972 Magazine,1.0,m,nan,nan,J,7,Other / not identified,972 Magazine,nan
ahmad_nawajah,Ahmad Nawajah,nan,972 Magazine,1.0,m,nan,"Susiya, Masafer Yatta.",A,4,West Bank Palestinian,nan,https://www.972mag.com/writer/ahmad-nawajah/
